iter,x,y,x_inside,sns_valid,sns_type,π_classic,π_sns
936,0.8254409849722946,0.6416878798194144,false,true,both_ends,3.0811965811965814,3.0811965811965814
937,0.32693451495029946,0.7526061180403031,true,true,both_ends,3.0821771611526145,3.0821771611526145
938,0.84278854971391,0.9718347671570623,false,true,both_ends,3.0788912579957355,3.0788912579957355
939,0.014807133482147461,0.7703434302446551,true,true,both_ends,3.0798722044728435,3.0798722044728435
940,0.49578155921285394,0.5452155429365027,true,true,both_ends,3.0808510638297872,3.0808510638297872
941,0.9679176074584214,0.06880392915189748,true,true,both_ends,3.08182784272051,3.08182784272051
942,0.9732416343890765,0.862913451752339,false,true,both_ends,3.0785562632696393,3.0785562632696393
943,0.11732606172873283,0.44781191414135213,true,true,both_ends,3.0795334040296924,3.0795334040296924
944,0.6853807849850002,0.20862452763228678,true,true,both_ends,3.080508474576271,3.080508474576271
945,0.6129414137006365,0.28864758196793994,true,true,both_ends,3.0814814814814815,3.0814814814814815
946,0.695039406302701,0.6057200134644031,true,true,both_ends,3.0824524312896404,3.0824524312896404
947,0.2894499217397888,0.06118365256536895,true,true,both_ends,3.0834213305174236,3.0834213305174236
948,0.39076837719186075,0.9108657348882256,true,true,both_ends,3.0843881856540083,3.0843881856540083
949,0.3965897441011743,0.07038327871170902,true,true,both_ends,3.0853530031612224,3.0853530031612224
950,0.5214822397533282,0.08441216137042984,true,true,both_ends,3.086315789473684,3.086315789473684
951,0.780547773539857,0.1874477293402239,true,true,both_ends,3.0872765509989484,3.0872765509989484
952,0.2974891018293778,0.13488530912069785,true,true,both_ends,3.088235294117647,3.088235294117647
953,0.4427517227827755,0.6471030216850162,true,true,both_ends,3.0891920251836305,3.0891920251836305
954,0.21840898183672874,0.39621191644214204,true,true,both_ends,3.090146750524109,3.090146750524109
955,0.19749073886435742,0.9859654955153928,false,true,both_ends,3.086910994764398,3.086910994764398
956,0.6805695838214615,0.8044318224933887,false,true,both_ends,3.083682008368201,3.083682008368201
957,0.7201770844684202,0.34240108194417107,true,true,both_ends,3.084639498432602,3.084639498432602
958,0.7338603515205888,0.6162025491591998,true,true,both_ends,3.085594989561587,3.085594989561587
959,0.08590670030510605,0.6730640973974114,true,true,both_ends,3.086548488008342,3.086548488008342
960,0.3794533533391632,0.5497996968693787,true,true,both_ends,3.0875,3.0875
961,0.4089780818267875,0.48675983806897205,true,true,both_ends,3.088449531737773,3.088449531737773
962,0.4858194434529164,0.282967602214393,true,true,both_ends,3.0893970893970892,3.0893970893970892
963,0.8138296150682248,0.04429265913122482,true,true,both_ends,3.0903426791277258,3.0903426791277258
964,0.04689730518380453,0.11134568629131103,true,true,both_ends,3.091286307053942,3.091286307053942
965,0.8447320227317433,0.7442956981816541,false,true,both_ends,3.088082901554404,3.088082901554404
966,0.7505290722390883,0.3747219597392736,true,true,both_ends,3.089026915113872,3.089026915113872
967,0.3685119614834397,0.3984277307349404,true,true,both_ends,3.0899689762150984,3.0899689762150984
968,0.8306269114659394,0.302192228782881,true,true,both_ends,3.090909090909091,3.090909090909091
969,0.9318532435725848,0.39643442950984675,false,true,both_ends,3.087719298245614,3.087719298245614
970,0.41892206815477206,0.16619547341285568,true,true,both_ends,3.088659793814433,3.088659793814433
971,0.6286494901917166,0.2331986660683366,true,true,both_ends,3.089598352214212,3.089598352214212
972,0.6619037228100803,0.22583419639809377,true,true,both_ends,3.090534979423868,3.090534979423868
973,0.49378290793413293,0.316677760393138,true,true,both_ends,3.091469681397739,3.091469681397739
974,0.8542511379444659,0.030017688088246786,true,true,both_ends,3.0924024640657084,3.0924024640657084
975,0.5996240138040244,0.1272596848452725,true,true,both_ends,3.0933333333333333,3.0933333333333333
976,0.715101129550427,0.2643826283507953,true,true,both_ends,3.0942622950819674,3.0942622950819674
977,0.13005878047030173,0.2772501602831513,true,true,both_ends,3.0951893551688845,3.0951893551688845
978,0.5066079569192131,0.95221416956145,false,true,both_ends,3.0920245398773005,3.0920245398773005
979,0.6059951731899015,0.3461396866453781,true,true,both_ends,3.0929519918283965,3.0929519918283965
980,0.4234261895938617,0.07885100901147046,true,true,both_ends,3.093877551020408,3.093877551020408
981,0.4623124111943204,0.07145024485434792,true,true,both_ends,3.09480122324159,3.09480122324159
982,0.8148963778163794,0.16654301565777585,true,true,both_ends,3.095723014256619,3.095723014256619
983,0.004683823837839829,0.6647959838627538,true,true,both_ends,3.096642929806714,3.096642929806714
984,0.25008083732028497,0.48723395962900695,true,true,both_ends,3.097560975609756,3.097560975609756
985,0.31554264861814796,0.0635913259596822,true,true,both_ends,3.098477157360406,3.098477157360406
986,0.7330485224766431,0.04594277846436057,true,true,both_ends,3.099391480730223,3.099391480730223
987,0.8800599217537098,0.47131612806724665,true,true,both_ends,3.1003039513677813,3.1003039513677813
988,0.485851843821809,0.6529207006309088,true,true,both_ends,3.1012145748987856,3.1012145748987856
989,0.5347497845498921,0.9743201152959019,false,true,both_ends,3.0980788675429727,3.0980788675429727
990,0.11359523166101426,0.9891365974970768,true,true,both_ends,3.098989898989899,3.098989898989899
991,0.2534571429769301,0.1507565713092308,true,true,both_ends,3.0998990918264377,3.0998990918264377
992,0.9553183925686406,0.9860833461987629,false,true,both_ends,3.096774193548387,3.096774193548387
993,0.0004796888341871419,0.47449819501184076,true,true,both_ends,3.097683786505539,3.097683786505539
994,0.24765719862239644,0.11144520978785566,true,true,both_ends,3.0985915492957745,3.0985915492957745
995,0.15070835434735863,0.9201958051330205,true,true,both_ends,3.099497487437186,3.099497487437186
996,0.7738521432384147,0.30357861967453115,true,true,both_ends,3.1004016064257027,3.1004016064257027
997,0.8976402155174794,0.2332951130015255,true,true,both_ends,3.1013039117352057,3.1013039117352057
998,0.3284810664180797,0.7310131473660958,true,true,both_ends,3.1022044088176353,3.1022044088176353
999,0.26583948066864727,0.5893356072933394,true,true,both_ends,3.103103103103103,3.103103103103103
1000,0.6896196016887225,0.6470675866398251,true,true,both_ends,3.104,3.104
1001,0.2517760348062398,0.14543618031384997,true,true,both_ends,3.104895104895105,3.104895104895105
1002,0.613290729690128,0.5877320364356192,true,true,both_ends,3.1057884231536925,3.1057884231536925
1003,0.23368437091362115,0.5968002806919499,true,true,both_ends,3.106679960119641,3.106679960119641
1004,0.3054307479435715,0.821678681474474,true,true,both_ends,3.1075697211155378,3.1075697211155378
1005,0.6893065831621583,0.023543546931826143,true,true,both_ends,3.108457711442786,3.108457711442786
1006,0.5794315763235041,0.6593547134333826,true,true,both_ends,3.10934393638171,3.10934393638171
1007,0.9907202053091647,0.5551990790589344,false,true,both_ends,3.106256206554121,3.106256206554121
1008,0.4448754597077924,0.7650247322925341,true,true,both_ends,3.107142857142857,3.107142857142857
1009,0.91534864054042,0.5066508639893484,false,true,both_ends,3.10406342913776,3.10406342913776
1010,0.15273978910354347,0.7113844663837917,true,true,both_ends,3.104950495049505,3.104950495049505
1011,0.05482774660739287,0.397341275117293,true,true,both_ends,3.105835806132542,3.105835806132542
1012,0.43976258971436,0.4935864176083904,true,true,both_ends,3.1067193675889326,3.1067193675889326
1013,0.9117664962799128,0.09338695517438289,true,true,both_ends,3.1076011846001976,3.1076011846001976
1014,0.6614801785369985,0.2646576055704847,true,true,both_ends,3.108481262327416,3.108481262327416
1015,0.2668506238476943,0.9797440210950802,false,true,both_ends,3.1054187192118228,3.1054187192118228
1016,0.1587794311532894,0.8609445345456643,true,true,both_ends,3.106299212598425,3.106299212598425
1017,0.7131784760303456,0.9386421928892561,false,true,both_ends,3.103244837758112,3.103244837758112
1018,0.3032575037056683,0.5837719326753879,true,true,both_ends,3.104125736738703,3.104125736738703
1019,0.6258183346520829,0.2719255027278431,true,true,both_ends,3.1050049067713443,3.1050049067713443
1020,0.461365025809653,0.5408945754352797,true,true,both_ends,3.1058823529411765,3.1058823529411765
1021,0.3251346417466453,0.27378537740433073,true,true,both_ends,3.1067580803134183,3.1067580803134183
1022,0.356790585815292,0.4401075701601189,true,true,both_ends,3.107632093933464,3.107632093933464
1023,0.8826202888060853,0.15551665144519033,true,true,both_ends,3.1085043988269794,3.1085043988269794
1024,0.7750917077922309,0.9321868256721241,false,true,both_ends,3.10546875,3.10546875
1025,0.42327065162495703,0.3932969438885179,true,true,both_ends,3.1063414634146342,3.1063414634146342
1026,0.7576471999034742,0.5181244084586347,true,true,both_ends,3.107212475633528,3.107212475633528
1027,0.5639783178207499,0.1921472902917164,true,true,both_ends,3.108081791626095,3.108081791626095
1028,0.048023765736748825,0.2273247755133041,true,true,both_ends,3.1089494163424125,3.1089494163424125
1029,0.0849265211027026,0.9764297154305814,true,true,both_ends,3.109815354713314,3.109815354713314
1030,0.38931549729250703,0.3755388122664851,true,true,both_ends,3.1106796116504856,3.1106796116504856
1031,0.26743866288258733,0.0927642112246605,true,true,both_ends,3.111542192046557,3.111542192046557
1032,0.12560652789784,0.5227989291929236,true,true,both_ends,3.112403100775194,3.112403100775194
1033,0.8822593270290825,0.8423008726248127,false,true,both_ends,3.1093901258470473,3.1093901258470473
1034,0.15338207562029538,0.8668993107377457,true,true,both_ends,3.1102514506769827,3.1102514506769827
1035,0.5161220070110162,0.2897798993766387,true,true,both_ends,3.111111111111111,3.111111111111111
1036,0.06422232278015372,0.4370165442762908,true,true,both_ends,3.111969111969112,3.111969111969112
1037,0.3081334090525977,0.4820225344425505,true,true,both_ends,3.112825458052073,3.112825458052073
1038,0.4858750596977607,0.004535668652516089,true,true,both_ends,3.113680154142582,3.113680154142582
1039,0.4150556173126215,0.20068721851667204,true,true,both_ends,3.1145332050048125,3.1145332050048125
1040,0.07530377353662454,0.33463929600088094,true,true,both_ends,3.1153846153846154,3.1153846153846154
1041,0.19865812077238987,0.6769710135213486,true,true,both_ends,3.1162343900096063,3.1162343900096063
1042,0.8154297580603102,0.00224347620782972,true,true,both_ends,3.1170825335892514,3.1170825335892514
1043,0.19121791992848836,0.6707194472169636,true,true,both_ends,3.117929050814957,3.117929050814957
1044,0.828921833583909,0.43742230587650344,true,true,both_ends,3.1187739463601534,3.1187739463601534
1045,0.35936737549676423,0.7650164883142657,true,true,both_ends,3.1196172248803826,3.1196172248803826
1046,0.10412790627917956,0.2154898154787266,true,true,both_ends,3.120458891013384,3.120458891013384
1047,0.36763339307425313,0.06055930410328414,true,true,both_ends,3.1212989493791787,3.1212989493791787
1048,0.47522865941516756,0.21900405184533778,true,true,both_ends,3.122137404580153,3.122137404580153
1049,0.490934604788005,0.11967855270180872,true,true,both_ends,3.122974261201144,3.122974261201144
1050,0.6231647646647008,0.3966831507904889,true,true,both_ends,3.123809523809524,3.123809523809524
1051,0.1391286875932074,0.8489878678692478,true,true,both_ends,3.124643196955281,3.124643196955281
1052,0.4336423805035885,0.9568755673444219,false,true,both_ends,3.1216730038022815,3.1216730038022815
1053,0.4183984299003567,0.46076762240773605,true,true,both_ends,3.1225071225071224,3.1225071225071224
1054,0.9821896402086733,0.2472263282415742,false,true,both_ends,3.1195445920303606,3.1195445920303606
1055,0.9937968009550975,0.05561607924373513,true,true,both_ends,3.120379146919431,3.120379146919431
1056,0.5451538583748187,0.21945215009755015,true,true,both_ends,3.121212121212121,3.121212121212121
1057,0.8321366990772605,0.17614064440349042,true,true,both_ends,3.122043519394513,3.122043519394513
1058,0.10600488766007277,0.4655373378882356,true,true,both_ends,3.122873345935728,3.122873345935728
1059,0.4655127614356136,0.3000431801164054,true,true,both_ends,3.1237016052880073,3.1237016052880073
1060,0.8302265943556375,0.36335819914892087,true,true,both_ends,3.1245283018867926,3.1245283018867926
1061,0.5521227920348969,0.4840128300539406,true,true,both_ends,3.125353440150801,3.125353440150801
1062,0.040301750755948995,0.8182652033877914,true,true,both_ends,3.1261770244821094,3.1261770244821094
1063,0.566237722110812,0.8379400535887735,false,true,both_ends,3.123236124176858,3.123236124176858
1064,0.8259470559347406,0.7894390762494711,false,true,both_ends,3.1203007518796992,3.1203007518796992
1065,0.24567243169966224,0.9482889727041907,true,true,both_ends,3.12112676056338,3.12112676056338
1066,0.1179831300294093,0.9998932273620518,false,true,both_ends,3.1181988742964353,3.1181988742964353
1067,0.01705207415995247,0.6942016077774743,true,true,both_ends,3.119025304592315,3.119025304592315
1068,0.7187763314543248,0.4917355764227922,true,true,both_ends,3.1198501872659175,3.1198501872659175
1069,0.14548746522964762,0.3862737495509826,true,true,both_ends,3.1206735266604304,3.1206735266604304
1070,0.09441158800607563,0.5398777752066325,true,true,both_ends,3.121495327102804,3.121495327102804
1071,0.5596390541083166,0.8885011616563591,false,true,both_ends,3.118580765639589,3.118580765639589
1072,0.047888737957302197,0.5763950326188028,true,true,both_ends,3.1194029850746268,3.1194029850746268
1073,0.9361583432044358,0.09544695150453697,true,true,both_ends,3.12022367194781,3.12022367194781
1074,0.20723559640058486,0.43174228152819394,true,true,both_ends,3.1210428305400373,3.1210428305400373
1075,0.14730284163733387,0.4816977295408573,true,true,both_ends,3.121860465116279,3.121860465116279
1076,0.5299677298723051,0.6006791139911204,true,true,both_ends,3.1226765799256504,3.1226765799256504
1077,0.5755158277447092,0.6579932414214266,true,true,both_ends,3.1234911792014857,3.1234911792014857
1078,0.42757752538615135,0.9284195986478562,false,true,both_ends,3.1205936920222634,3.1205936920222634
1079,0.03844408244055331,0.9869532677141785,true,true,both_ends,3.1214087117701577,3.1214087117701577
1080,0.7115509292105495,0.01712489295778563,true,true,both_ends,3.1222222222222222,3.1222222222222222
1081,0.8524669692192809,0.7181201777748085,false,true,both_ends,3.1193339500462534,3.1193339500462534
1082,0.39289177994103497,0.3472604113055441,true,true,both_ends,3.120147874306839,3.120147874306839
1083,0.7325853233494273,0.43569864733665664,true,true,both_ends,3.120960295475531,3.120960295475531
1084,0.9397033888527612,0.26031458952420417,true,true,both_ends,3.121771217712177,3.121771217712177
1085,0.5897264202924376,0.9189508303079549,false,true,both_ends,3.1188940092165898,3.1188940092165898
1086,0.14396716469425563,0.8843478820635428,true,true,both_ends,3.1197053406998156,3.1197053406998156
1087,0.556379042573479,0.36835968139654296,true,true,both_ends,3.1205151793928243,3.1205151793928243
1088,0.09360685591894813,0.923925860239208,true,true,both_ends,3.1213235294117645,3.1213235294117645
1089,0.9061197735669569,0.6092187239487067,false,true,both_ends,3.118457300275482,3.118457300275482
1090,0.7031778661966495,0.5361605948283583,true,true,both_ends,3.1192660550458715,3.1192660550458715
1091,0.9719179147366267,0.7350744500762476,false,true,both_ends,3.1164069660861595,3.1164069660861595
1092,0.9587470094852146,0.8627218693353602,false,true,both_ends,3.1135531135531136,3.1135531135531136
1093,0.6647830897387238,0.7572579910033405,false,true,both_ends,3.110704483074108,3.110704483074108
1094,0.933316302709746,0.9069132480784292,false,true,both_ends,3.1078610603290677,3.1078610603290677
1095,0.02223840997769222,0.16413613644112512,true,true,both_ends,3.108675799086758,3.108675799086758
1096,0.5149698545092642,0.03887857247754212,true,true,both_ends,3.1094890510948905,3.1094890510948905
1097,0.18995202830365476,0.8331374227278329,true,true,both_ends,3.1103008204193254,3.1103008204193254
1098,0.17128209626019275,0.24274101326156172,true,true,both_ends,3.111111111111111,3.111111111111111
1099,0.16854445729183531,0.6338713157485537,true,true,both_ends,3.1119199272065514,3.1119199272065514
1100,0.09008106811775085,0.40193197635984,true,true,both_ends,3.112727272727273,3.112727272727273
1101,0.9043215151997763,0.36141967108936324,true,true,both_ends,3.1135331516802904,3.1135331516802904
1102,0.35337802358682147,0.638862960891539,true,true,both_ends,3.114337568058076,3.114337568058076
1103,0.11863098485496859,0.9297847904203188,true,true,both_ends,3.1151405258386218,3.1151405258386218
1104,0.5767610848166133,0.36453509140340734,true,true,both_ends,3.1159420289855073,3.1159420289855073
1105,0.6398539767523084,0.2732801745763176,true,true,both_ends,3.116742081447964,3.116742081447964
1106,0.007922116166965143,0.7120617089671579,true,true,both_ends,3.11754068716094,3.11754068716094
1107,0.756892639380114,0.9473580413629047,false,true,both_ends,3.1147244805781393,3.1147244805781393
1108,0.24813805671715394,0.18565586049327443,true,true,both_ends,3.115523465703971,3.115523465703971
1109,0.7770854662353207,0.604999447699205,true,true,both_ends,3.116321009918846,3.116321009918846
1110,0.00728720284410278,0.03741804952353989,true,true,both_ends,3.1171171171171173,3.1171171171171173
1111,0.9795100442240624,0.007884634877897478,true,true,both_ends,3.117911791179118,3.117911791179118
1112,0.024121211009860533,0.25313213931817724,true,true,both_ends,3.118705035971223,3.118705035971223
1113,0.661143334798173,0.08280957570932113,true,true,both_ends,3.119496855345912,3.119496855345912
1114,0.9280887477275631,0.5211303648801336,false,true,both_ends,3.116696588868941,3.116696588868941
1115,0.6225453973960904,0.5272311668830848,true,true,both_ends,3.1174887892376684,3.1174887892376684
1116,0.8844411975511255,0.9637331606681632,false,true,both_ends,3.1146953405017923,3.1146953405017923
1117,0.2896888934234505,0.8294320853108207,true,true,both_ends,3.115487914055506,3.115487914055506
1118,0.5461306597260306,0.40185508823723826,true,true,both_ends,3.116279069767442,3.116279069767442
1119,0.7719261576470274,0.4538446506333049,true,true,both_ends,3.117068811438785,3.117068811438785
1120,0.8452040961222556,0.784759186986637,false,true,both_ends,3.1142857142857143,3.1142857142857143
1121,0.061183937991898474,0.2719431039508029,true,true,both_ends,3.1150758251561106,3.1150758251561106
1122,0.40389478820118163,0.5641640684839705,true,true,both_ends,3.1158645276292334,3.1158645276292334
1123,0.9361141769426488,0.9149798959393047,false,true,both_ends,3.1130899376669636,3.1130899376669636
1124,0.5056667664456628,0.2708631989659266,true,true,both_ends,3.113879003558719,3.113879003558719
1125,0.8165551125937477,0.7743033174212436,false,true,both_ends,3.111111111111111,3.111111111111111
1126,0.09183586478469163,0.9748295400908171,true,true,both_ends,3.1119005328596803,3.1119005328596803
1127,0.9415801431214937,0.06888200810790579,true,true,both_ends,3.1126885536823425,3.1126885536823425
1128,0.1982224502355041,0.6850682440887925,true,true,both_ends,3.1134751773049647,3.1134751773049647
1129,0.5300693449295444,0.833755821797427,true,true,both_ends,3.1142604074402125,3.1142604074402125
1130,0.5148858610800168,0.6733755634711199,true,true,both_ends,3.1150442477876106,3.1150442477876106
1131,0.88751278254389,0.7883632435837474,false,true,both_ends,3.112290008841733,3.112290008841733
1132,0.5179757418389513,0.22262915681715167,true,true,both_ends,3.1130742049469964,3.1130742049469964
1133,0.5340965814263466,0.9461627707769854,false,true,both_ends,3.110326566637246,3.110326566637246
1134,0.2161532732204524,0.455884453863163,true,true,both_ends,3.111111111111111,3.111111111111111
1135,0.2368073857695877,0.26440754728315985,true,true,both_ends,3.1118942731277532,3.1118942731277532
1136,0.3572984791786842,0.064203174465426,true,true,both_ends,3.112676056338028,3.112676056338028
1137,0.33692467619140976,0.5679193930651776,true,true,both_ends,3.113456464379947,3.113456464379947
1138,0.3695755245084237,0.47274282822698976,true,true,both_ends,3.114235500878735,3.114235500878735
1139,0.12452491673455379,0.6222048295104562,true,true,both_ends,3.1150131694468834,3.1150131694468834
1140,0.5218982500546945,0.9315281426942617,false,true,both_ends,3.112280701754386,3.112280701754386
1141,0.3544992853582416,0.4741607607810754,true,true,both_ends,3.1130587204206837,3.1130587204206837
1142,0.852275420871769,0.26783025071863875,true,true,both_ends,3.1138353765323994,3.1138353765323994
1143,0.5483203240336287,0.8365534135476057,false,true,both_ends,3.111111111111111,3.111111111111111
1144,0.41018736883942897,0.6009186322788083,true,true,both_ends,3.111888111888112,3.111888111888112
1145,0.5779467176420555,0.057695642152709614,true,true,both_ends,3.1126637554585153,3.1126637554585153
1146,0.5182963157173953,0.36146659436434714,true,true,both_ends,3.113438045375218,3.113438045375218
1147,0.5257535394596344,0.38664992396505693,true,true,both_ends,3.114210985178727,3.114210985178727
1148,0.04174922206946008,0.5833775006030655,true,true,both_ends,3.1149825783972127,3.1149825783972127
1149,0.08087272513805055,0.6203854412644497,true,true,both_ends,3.115752828546562,3.115752828546562
1150,0.24343039229493102,0.4674175856270856,true,true,both_ends,3.1165217391304347,3.1165217391304347
1151,0.09884141493976328,0.3983482240200371,true,true,both_ends,3.117289313640313,3.117289313640313
1152,0.14773467026135467,0.5340466248894727,true,true,both_ends,3.1180555555555554,3.1180555555555554
1153,0.436172024793131,0.7107870430209372,true,true,both_ends,3.118820468343452,3.118820468343452
1154,0.7637177339439019,0.9049493151962574,false,true,both_ends,3.116117850953206,3.116117850953206
1155,0.7174590436056829,0.05931685579895141,true,true,both_ends,3.116883116883117,3.116883116883117
1156,0.9806197502134737,0.3865640839063301,false,true,both_ends,3.114186851211073,3.114186851211073
1157,0.6479087946650757,0.6971594870385559,true,true,both_ends,3.11495246326707,3.11495246326707
1158,0.9581151819228546,0.3957981788481305,false,true,both_ends,3.1122625215889466,3.1122625215889466
1159,0.36910170893151606,0.7819646967728504,true,true,both_ends,3.113028472821398,3.113028472821398
1160,0.2512272444663207,0.011782546215589607,true,true,both_ends,3.113793103448276,3.113793103448276
1161,0.7431380416691721,0.6235557882505083,true,true,both_ends,3.114556416881998,3.114556416881998
1162,0.7019543892070921,0.4226526360166599,true,true,both_ends,3.1153184165232357,3.1153184165232357
1163,0.9893110051807005,0.241787018123515,false,true,both_ends,3.1126397248495272,3.1126397248495272
1164,0.3659198298524463,0.6123765493311097,true,true,both_ends,3.11340206185567,3.11340206185567
1165,0.06922451336914603,0.6722664161547094,true,true,both_ends,3.1141630901287556,3.1141630901287556
1166,0.8819761390182808,0.9204038179522405,false,true,both_ends,3.111492281303602,3.111492281303602
1167,0.2792272758481714,0.9837689243741082,false,true,both_ends,3.1088260497000855,3.1088260497000855
1168,0.4561919244859104,0.5193121780315803,true,true,both_ends,3.1095890410958904,3.1095890410958904
1169,0.12910608424458836,0.7766568463009776,true,true,both_ends,3.1103507271171944,3.1103507271171944
1170,0.7202185506126194,0.10175845781933679,true,true,both_ends,3.111111111111111,3.111111111111111
1171,0.05465755363715441,0.391324000517821,true,true,both_ends,3.1118701964133217,3.1118701964133217
1172,0.38216296762308977,0.6418658496023598,true,true,both_ends,3.112627986348123,3.112627986348123
1173,0.1962252688455185,0.15104490182385621,true,true,both_ends,3.113384484228474,3.113384484228474
1174,0.7292677704319646,0.7445809954591147,false,true,both_ends,3.110732538330494,3.110732538330494
1175,0.9288647842891995,0.9908872235414475,false,true,both_ends,3.108085106382979,3.108085106382979
1176,0.1455886416504213,0.9344428555450051,true,true,both_ends,3.108843537414966,3.108843537414966
1177,0.007997429495874231,0.013851803193885792,true,true,both_ends,3.109600679694138,3.109600679694138
1178,0.4220150094754328,0.811790692268595,true,true,both_ends,3.1103565365025467,3.1103565365025467
1179,0.6051248003587008,0.042704173350806895,true,true,both_ends,3.111111111111111,3.111111111111111
1180,0.5886323710467581,0.024516947638937525,true,true,both_ends,3.111864406779661,3.111864406779661
1181,0.2233535184420129,0.9223613255178754,true,true,both_ends,3.112616426756986,3.112616426756986
1182,0.5962534544191759,0.7807946397485681,true,true,both_ends,3.1133671742808797,3.1133671742808797
1183,0.6432406341901338,0.5935773342253081,true,true,both_ends,3.114116652578191,3.114116652578191
1184,0.18375593774689347,0.7298979192049597,true,true,both_ends,3.114864864864865,3.114864864864865
1185,0.08347328675627619,0.47458648871726106,true,true,both_ends,3.1156118143459914,3.1156118143459914
1186,0.8924121570480621,0.31020960445742773,true,true,both_ends,3.1163575042158516,3.1163575042158516
1187,0.2574292302508746,0.78381875925427,true,true,both_ends,3.1171019376579614,3.1171019376579614
1188,0.059091757585760796,0.3720846804365182,true,true,both_ends,3.1178451178451176,3.1178451178451176
1189,0.9320122152217577,0.055484911403582915,true,true,both_ends,3.118587047939445,3.118587047939445
1190,0.6970964159033516,0.9593277252363831,false,true,both_ends,3.115966386554622,3.115966386554622
1191,0.30895908893219604,0.596880627104271,true,true,both_ends,3.1167086481947943,3.1167086481947943
1192,0.007599633817258145,0.14615253595872224,true,true,both_ends,3.11744966442953,3.11744966442953
1193,0.8847165527394566,0.9782365914647035,false,true,both_ends,3.1148365465213748,3.1148365465213748
1194,0.8155336052404729,0.9360277278677542,false,true,both_ends,3.1122278056951425,3.1122278056951425
1195,0.9630540750831703,0.6427336862451998,false,true,both_ends,3.109623430962343,3.109623430962343
1196,0.6970772597851417,0.20194103350358794,true,true,both_ends,3.1103678929765888,3.1103678929765888
1197,0.1966509439266747,0.6883848546984669,true,true,both_ends,3.111111111111111,3.111111111111111
1198,0.9153063373469174,0.2198578870918575,true,true,both_ends,3.1118530884808013,3.1118530884808013
1199,0.1884761116751058,0.483049139112376,true,true,both_ends,3.1125938281901586,3.1125938281901586
1200,0.11151418095148069,0.2247823047129618,true,true,both_ends,3.1133333333333333,3.1133333333333333
1201,0.96065432436694,0.5868293524077937,false,true,both_ends,3.1107410491257284,3.1107410491257284
1202,0.7214907768336207,0.4972075895938044,true,true,both_ends,3.1114808652246255,3.1114808652246255
1203,0.5930220560040812,0.8338679290335034,false,true,both_ends,3.1088944305901913,3.1088944305901913
1204,0.998102605522426,0.13805546831456017,false,true,both_ends,3.106312292358804,3.106312292358804
1205,0.5356717997051877,0.9294880386651007,false,true,both_ends,3.103734439834025,3.103734439834025
1206,0.2657414203252697,0.2866229569326685,true,true,both_ends,3.1044776119402986,3.1044776119402986
1207,0.1291357191347695,0.37355402318992015,true,true,both_ends,3.105219552609776,3.105219552609776
1208,0.6573165143081419,0.8036726066406938,false,true,both_ends,3.1026490066225167,3.1026490066225167
1209,0.3257868052317273,0.46120029488407854,true,true,both_ends,3.1033912324234905,3.1033912324234905
1210,0.21504750368356995,0.892072427728491,true,true,both_ends,3.1041322314049586,3.1041322314049586
1211,0.22877907241964268,0.012797697114379836,true,true,both_ends,3.1048720066061106,3.1048720066061106
1212,0.611173862501509,0.9395960243368731,false,true,both_ends,3.102310231023102,3.102310231023102
1213,0.7529365690460522,0.36128602846380287,true,true,both_ends,3.1030502885408078,3.1030502885408078
1214,0.24533089427565902,0.4838297475793323,true,true,both_ends,3.103789126853377,3.103789126853377
1215,0.07175161212113945,0.7070823935662881,true,true,both_ends,3.1045267489711934,3.1045267489711934
1216,0.043309362733647494,0.7901226113167938,true,true,both_ends,3.1052631578947367,3.1052631578947367
1217,0.15472879981090348,0.09261904014072753,true,true,both_ends,3.1059983566146263,3.1059983566146263
1218,0.6027504124884759,0.9844904628159452,false,true,both_ends,3.103448275862069,3.103448275862069
1219,0.0019966214647710867,0.3309981021212084,true,true,both_ends,3.104183757178015,3.104183757178015
1220,0.21146374814902924,0.06698909983654844,true,true,both_ends,3.1049180327868853,3.1049180327868853
1221,0.16190873755354274,0.7346116013566135,true,true,both_ends,3.1056511056511056,3.1056511056511056
1222,0.25040896596157414,0.3571856169338159,true,true,both_ends,3.106382978723404,3.106382978723404
1223,0.6965138579956074,0.945594506480925,false,true,both_ends,3.1038430089942763,3.1038430089942763
1224,0.8411554839883458,0.2998401346656152,true,true,both_ends,3.104575163398693,3.104575163398693
1225,0.09843983488366381,0.6443759074437654,true,true,both_ends,3.1053061224489795,3.1053061224489795
1226,0.7941339878806861,0.620836896223788,false,true,both_ends,3.102773246329527,3.102773246329527
1227,0.9372644893251572,0.5199641273322293,false,true,both_ends,3.100244498777506,3.100244498777506
1228,0.7127509753175316,0.31638576539502916,true,true,both_ends,3.1009771986970684,3.1009771986970684
1229,0.6283547882873656,0.9572845622854014,false,true,both_ends,3.098454027664768,3.098454027664768
1230,0.6667563773211298,0.4620492867905015,true,true,both_ends,3.0991869918699186,3.0991869918699186
1231,0.4245275363647433,0.8362870963160824,true,true,both_ends,3.099918765231519,3.099918765231519
1232,0.6673733231790995,0.7262888720447848,true,true,both_ends,3.1006493506493507,3.1006493506493507
1233,0.4547022940010308,0.1924639030399271,true,true,both_ends,3.1013787510137876,3.1013787510137876
1234,0.7438472716487206,0.7667766120303608,false,true,both_ends,3.098865478119935,3.098865478119935
1235,0.10948800399197489,0.48016875874585074,true,true,both_ends,3.099595141700405,3.099595141700405
